OrderID,ProductPrice,Quantity,CustomerAge,ProductReviews,ProductRating,DiscountPercentage,CustomerTenure,ProductCategory,DeliveryType,PaymentMethod,CustomerLocation,ReturnStatus,BrowsingTime
1928,44.28,3,30.89558584,,4.18,44.8,70.76,Sports,Overnight,Debit Card,East,Yes,106.91
1929,72.02,6,19.21505796,18,1.03,6.97,41.73,Books,Express,Debit Card,Central,No,582.24
1930,89.17,2,27.8669833,15,4.37,36.23,86,Home,Standard,Credit Card,East,No,228.9
1931,25.41,0,17.09936347,19,4.82,25.73,4.75,Books,Overnight,UPI,West,Yes,341.68
1932,59.93,2,,,3.86,5.61,5.76,Sports,Standard,Credit Card,North,Yes,245.9
1933,40.69,,50.26935579,25,3.93,32.58,0.41,Electronics,Express,Credit Card,South,Yes,614.63
1934,47.88,6,15.55926961,18,4.73,30.47,30.96,Books,Overnight,PayPal,Central,Yes,142.52
1935,102.89,4,32.31978669,12,1.84,25.78,24.79,Electronics,Overnight,PayPal,East,No,161.64
1936,19.94,1,46.29336622,19,4.98,46.32,4.71,Electronics,Overnight,UPI,West,No,145.13
1937,55.07,2,25.77583846,16,4.09,26.05,37.59,Books,Standard,UPI,East,No,346.91
1938,59.35,5,22.6225115,13,3.91,49.53,8.53,Home,Express,Debit Card,West,No,262.77
1939,71.72,2,,16,2.44,25.46,3.48,Home,Express,UPI,East,Yes,126.58
1940,51.96,3,51.76900734,27,3.18,5.79,13.18,Books,Overnight,Credit Card,Central,Yes,308.84
1941,,2,17.46027102,18,3.62,23.52,2.29,Home,Overnight,Debit Card,Central,No,114.79
1942,42.17,1,32.74778252,,3.48,9.12,7.33,Clothing,Express,Debit Card,South,Yes,13.77
1943,55.38,5,9.012581075,19,3.82,29.86,11.14,Electronics,Standard,PayPal,Central,No,126.89
1944,43.14,3,29.10198494,17,1.33,34.66,45.83,Books,Overnight,PayPal,West,No,134.24
1945,62.43,3,35.51307027,17,2.42,23.42,37.75,Sports,Standard,Debit Card,South,No,127.08
1946,42.61,2,22.18063037,31,2.74,4.89,14.03,Books,Standard,PayPal,Central,Yes,528.41
1947,57.54,5,28.14512249,16,2.04,23.43,30.95,Books,Express,PayPal,North,No,249.28
1948,49.41,2,,17,1.69,4.07,20.18,Electronics,Express,PayPal,West,No,75.78
1949,72.52,,36.15617917,26,1.56,34.11,10,Sports,Standard,Debit Card,South,No,236.6
1950,48.97,2,50.83541373,11,2.47,39.52,31.06,Electronics,Standard,Debit Card,West,Yes,51.07
1951,14.54,0,120,21,2.97,48.12,27.61,Home,Express,Debit Card,South,Yes,75
1952,75.24,3,25.6599235,20,1.25,7.44,23.16,Books,Overnight,Credit Card,West,No,118.58
1953,31.89,5,42.5381937,25,4.79,26.62,23.09,Electronics,Standard,Debit Card,North,Yes,509.65
1954,36.92,2,53.18136079,25,4.06,28.38,27.57,Clothing,Overnight,PayPal,Central,Yes,123.39
1955,38.09,2,12.60215282,22,3.92,46.12,11.65,Books,Standard,Debit Card,East,Yes,85.14
1956,77.49,4,32.46822894,14,1.69,31.36,48.8,Home,Express,Credit Card,East,Yes,60.01
1957,7.29,5,39.24696233,16,3.42,7.28,4.25,Electronics,Overnight,PayPal,East,No,93.66
1958,112.75,4,33.46915414,18,3.12,21.82,51.68,Electronics,Express,UPI,South,No,67.62
1959,71.12,2,-2.151881003,16,4.93,32.74,10.06,Clothing,Standard,Debit Card,Central,No,241.92
1960,54.46,2,42.51635014,19,3.99,35.01,3.21,Home,Express,Debit Card,South,No,223.04
1961,48.9,2,,10,3.3,43.15,21.99,Clothing,Overnight,UPI,South,Yes,103.25
1962,55.71,2,36.74992627,24,4.4,9.03,11.32,Books,Express,PayPal,South,No,124.92
1963,60.42,2,19.5334092,26,1.62,47.58,40.56,Sports,Overnight,Debit Card,South,Yes,101.01
1964,62.9,3,27.3030913,32,1.06,2.96,13.52,Electronics,Express,Credit Card,Central,No,32.76
1965,829.85,,,20,3.76,49.19,26.5,Clothing,Express,PayPal,East,No,129.16
1966,51.79,3,48.64943811,18,1.39,42.89,8.85,Electronics,Overnight,Debit Card,West,Yes,115.33
1967,46.05,3,44.60039928,21,1.46,33.01,5.64,Electronics,Overnight,PayPal,South,No,177.72
1968,46.97,5,40.34618875,21,3.98,36.75,11.79,Clothing,Overnight,Debit Card,Central,Yes,46.23
1969,46.1,4,25.08294332,19,2.08,3.63,22.4,Electronics,Standard,UPI,North,No,67.45
1970,72.68,1,31.99143229,29,3.51,2.07,25.68,Home,Express,Debit Card,West,No,148.4
1971,61.87,2,33.83115896,17,4.67,5.09,20.72,Home,Overnight,PayPal,South,Yes,411.97
1972,5,1,43.24361474,,2.27,4.37,106.26,Sports,Standard,Debit Card,South,No,11.75
1973,63.12,5,57.63378341,12,1.87,27.37,28.19,Home,Standard,Debit Card,West,Yes,146.12
1974,53.89,0,51.77507205,20,1.43,10.77,64.35,Clothing,Overnight,PayPal,West,Yes,93.23
1975,49.63,5,13.70923466,30,1.52,43.01,3.01,Home,Overnight,Debit Card,South,No,229.35
1976,42.23,4,38.35992453,23,1.25,22.29,1.52,Sports,Overnight,Debit Card,Central,No,139.21
1977,72.48,3,46.05145018,16,1.35,34.78,8.94,Books,Standard,PayPal,North,Yes,37.34
1978,68.95,50,44.28290495,20,2.73,32.64,3.52,Books,Standard,UPI,Central,No,58.74
1979,34.54,200,25.56149355,17,2.28,15.99,17.91,Clothing,Express,Credit Card,East,No,99.31
1980,58.14,1,78.71163824,20,3.83,12.16,17.56,Sports,Standard,Credit Card,East,Yes,421.53
1981,30.57,1,15.84373157,15,4.48,17.12,20.54,Home,Overnight,Credit Card,East,Yes,51.36
1982,22.41,2,18.7521733,17,4.14,39.83,32.82,Sports,Express,Credit Card,South,No,285.29
1983,648,3,38.50392622,24,3.12,29.31,85.25,Electronics,Express,Credit Card,North,Yes,121.05
1984,67.25,3,66.75204582,18,1.41,12.68,50.54,Sports,Express,Credit Card,North,No,71.16
1985,69.06,3,22.45707724,29,3.84,40.89,3.02,Home,Express,PayPal,South,No,68.84
1986,60.26,4,,14,2.45,2.74,9.92,Clothing,Overnight,PayPal,South,No,33.52
1987,64.5,5,51.1594051,20,1.34,34.96,7.09,Electronics,Express,PayPal,South,Yes,398.73
1988,60.32,2,34.73206768,11,4.37,21.96,4.67,Sports,Overnight,Debit Card,North,Yes,52.27
1989,803.06,2,29.98094218,27,2.35,36.56,18.88,Books,Standard,UPI,South,No,130.14
1990,,3,43.48449353,20,1.87,46.37,19.34,Home,Overnight,UPI,West,Yes,137.91
1991,66.01,2,39.08776985,19,4.49,37.5,6.19,Clothing,Express,Credit Card,West,Yes,184.61
1992,65.09,4,50.45658178,21,4.61,22.1,29.87,Home,Standard,Credit Card,West,Yes,74.44
1993,73.78,5,54.37203334,15,2.36,7.55,31.68,Sports,Standard,PayPal,South,Yes,63.25
1994,64.17,4,39.6050459,21,2.42,40.32,0.51,Clothing,Standard,UPI,West,Yes,96.14
1995,57.03,4,39.37599088,13,3.32,23.04,12.09,Books,Express,Debit Card,South,No,315.2
1996,71.4,5,38.21166473,18,3.93,3.77,53.01,Electronics,Overnight,Debit Card,West,Yes,632.68
1997,49.47,2,42.33695835,17,1.25,35.95,17.63,Sports,Overnight,PayPal,South,Yes,401.62
1998,32.36,5,35.82755957,21,3.37,14.59,10.25,Clothing,Express,Credit Card,Central,Yes,316.87
1999,46.74,1,34.99087277,18,4.81,2.44,7.02,Electronics,Express,UPI,East,No,174.95
2000,35.1,2,52.94940681,15,2.05,45.14,6.69,Clothing,Standard,Debit Card,Central,No,311.41
1,839.68,1,44.18404715,18,2.58,45.44,15.84,Clothing,Express,PayPal,Central,Yes,212.17
2,47.23,1,11.60846331,11,4.41,47.51,7.92,Sports,Standard,Debit Card,Central,Yes,96.08
3,62.95,4,18.83418881,26,4.02,13.46,30.24,Home,Express,Debit Card,North,No,115.24
4,80.46,1,40.14737831,,3.07,37.71,52.1,Clothing,Overnight,UPI,North,Yes,136.18
5,45.32,3,44.34416046,19,3.29,11.94,0.01,Sports,Express,PayPal,Central,Yes,17.15
6,45.32,1,44.62312467,19,1.52,36.88,27.94,Electronics,Standard,Credit Card,East,Yes,142.69
7,81.58,2,23.19445582,22,4.36,39.87,34.96,Clothing,Express,Credit Card,North,Yes,51.85
8,65.35,5,20.32601526,19,4.15,12.36,5.66,Sports,Standard,Credit Card,Central,No,124.08
9,40.61,4,27.40047749,20,3.63,35.79,16.14,Sports,Standard,PayPal,South,No,109.82
10,,3,38.59809128,22,2.86,40.61,2.24,Books,Overnight,Debit Card,West,Yes,270.85
